,Unnamed: 0,Key,MusicalKey,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
111990,111990,7,G,0.505,2020,0.00565,['Ava Max'],0.648,180348,0.6409999999999999,0,2ICse7t8MB60EFk6o9aUyw,3.63e-06,0.109,-5.521,1,Who's Laughing Now,83,2020-09-18,0.0389,184.021
115859,115859,7,G,0.29600000000000004,2019,0.0595,['Lucky Luke'],0.889,179760,0.716,0,525GY0mXYnxajolwgS8Eaz,0.0409,0.168,-6.146,1,Cooler Than Me,81,2019-05-17,0.0708,128.02200000000002
115867,115867,7,G,0.8029999999999999,2020,0.0522,"['El Alfa', 'Chael Produciendo']",0.853,178407,0.909,0,4QfZYDhGZc0T2RDvGiI69E,0.0223,0.129,-2.4730000000000003,1,Singapur,80,2020-05-15,0.229,112.987
115872,115872,7,G,0.763,2020,0.73,"['Camilo', 'Christian Nodal']",0.7240000000000001,177791,0.443,0,63Zaf8Rci6eOUPqDQ4fUFx,0.0,0.101,-3.743,1,La Mitad,81,2020-04-17,0.0329,97.194
120264,120264,8,Ab,0.898,1964,0.614,['Brenda Lee'],0.589,126267,0.472,0,2EjXfH91m7f8HiJN1yQg97,0.0,0.505,-8.749,1,Rockin' Around The Christmas Tree,85,1964-10-19,0.0502,67.196
120569,120569,8,Ab,0.387,1995,0.0655,"['Coolio', 'L.V.']",0.647,240693,0.514,0,7lQWRAjyhTpCWFC0jmclT4,0.0,0.398,-10.05,1,Gangsta's Paradise,82,1995-11-07,0.0593,79.97399999999998
120814,120814,8,Ab,0.725,2012,0.00301,['Neon Trees'],0.471,177280,0.924,0,2iUmqdfGZcHIhS3b9E9EWq,0.0,0.313,-3.906,1,Everybody Talks,80,2012-01-01,0.0586,154.961
120831,120831,8,Ab,0.331,2013,0.922,['John Legend'],0.422,269560,0.264,0,3U4isOIWM3VvDubwSI3y7a,0.0,0.132,-7.064,1,All of Me,86,2013-08-30,0.0322,119.93
120873,120873,8,Ab,0.29100000000000004,2016,0.0689,['Post Malone'],0.556,223347,0.5379999999999999,1,75ZvA4QfFiZvzhj2xkaWAh,0.0,0.196,-5.408,0,I Fall Apart,83,2016-12-09,0.0382,143.95
120874,120874,8,Ab,0.6609999999999999,2016,0.414,"['The Chainsmokers', 'Halsey']",0.748,244960,0.524,0,7BKLCZ1jbUBVqRi2FVlTVw,0.0,0.111,-5.599,1,Closer,84,2016-07-29,0.0338,95.01
120881,120881,8,Ab,0.163,2016,0.0863,"['DJ Snake', 'Justin Bieber']",0.649,205947,0.716,0,0lYBSQXN6rCTvUZvg9S0lU,2.63e-05,0.135,-5.371,1,Let Me Love You,81,2016-08-05,0.0349,99.988
120888,120888,8,Ab,0.7829999999999999,2017,0.109,['Lil Uzi Vert'],0.773,220587,0.75,1,0uxSUdBrJy9Un0EYoBowng,0.0,0.174,-4.009,0,20 Min,83,2017-11-17,0.117,123.426
120889,120889,8,Ab,0.168,2017,0.163,['Ed Sheeran'],0.599,263400,0.448,0,0tgVpDi06FyKpA1z0VMD4v,0.0,0.106,-6.312,1,Perfect,86,2017-03-03,0.0232,95.05
120890,120890,8,Ab,0.0,2017,0.7909999999999999,"['Erik Eriksson', 'White Noise Baby Sleep', 'White Noise for Babies']",0.0,90228,0.0034200000000000003,0,2bRKxuH1o7pTmb1y4GfdEc,1.0,0.111,-28.46,1,Clean White Noise - Loopable with no fade,85,2017-01-08,0.0,0.0
120891,120891,8,Ab,0.339,2017,0.0509,['Lil Peep'],0.743,203373,0.732,1,7hf89cT5FEmLV5E9fjrjG7,1.77e-05,0.227,-4.511,1,Beamer Boy,80,2017-06-08,0.104,123.994
120908,120908,8,Ab,0.473,2018,0.258,['XXXTENTACION'],0.74,166606,0.613,1,3ee8Jmje8o58CHK66QrVC2,0.00372,0.123,-4.88,1,SAD!,86,2018-03-16,0.145,75.023
120909,120909,8,Ab,0.471,2018,0.224,['Brent Faiyaz'],0.764,158421,0.394,1,0oufSLnKQDoBFX5mgkDCgR,8.71e-05,0.119,-8.559,1,Trust,80,2018-10-19,0.154,92.011
120910,120910,8,Ab,0.459,2018,0.546,"['Post Malone', 'Ty Dolla $ign']",0.75,221440,0.56,1,3swc6WTsr7rl9DqQKQA55C,0.0,0.111,-8.094,1,Psycho (feat. Ty Dolla $ign),81,2018-04-27,0.105,140.06
120911,120911,8,Ab,0.504,2018,0.0521,"['Kodak Black', 'Offset', 'Travis Scott']",0.861,228760,0.603,1,0FZ4Dmg8jJJAPJnvBIzD9z,0.0,0.0924,-5.7879999999999985,0,ZEZE (feat. Travis Scott & Offset),80,2018-12-14,0.17600000000000002,98.043
120924,120924,8,Ab,0.894,2019,0.0149,"['SAINt JHN', 'Imanbek']",0.785,176219,0.721,1,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,0.285,-5.4570000000000025,1,Roses - Imanbek Remix,80,2019-09-13,0.0506,121.962
120925,120925,8,Ab,0.64,2019,0.156,"['Wallows', 'Clairo']",0.682,178000,0.6829999999999999,0,57RA3JGafJm5zRtKJiKPIm,2.32e-05,0.273,-6.444,0,Are You Bored Yet? (feat. Clairo),86,2019-03-22,0.0287,120.023
120926,120926,8,Ab,0.569,2019,0.0237,['Harry Styles'],0.6759999999999999,207133,0.7709999999999999,0,3jjujdWJ72nww5eGnfs2E7,7.000000000000003e-06,0.102,-3.675,1,Adore You,88,2019-12-13,0.0483,99.048
120927,120927,8,Ab,0.664,2019,0.223,"['Topic', 'A7S']",0.789,166794,0.72,0,3H7ihDc1dqLriiWXwsc2po,0.0,0.129,-5.652,0,Breaking Me,92,2019-12-19,0.218,122.031
120928,120928,8,Ab,0.463,2019,0.149,['J. Cole'],0.8370000000000001,213594,0.364,1,2JvzF1RMd7lE3KmFlsyZD8,0.0,0.271,-11.713,1,MIDDLE CHILD,82,2019-01-23,0.276,123.984
120929,120929,8,Ab,0.309,2019,0.0104,"['JACKBOYS', 'Travis Scott', 'Young Thug']",0.802,157712,0.591,1,6gi6y1xwmVszDWkUqab1qw,0.0,0.196,-4.895,1,OUT WEST (feat. Young Thug),84,2019-12-27,0.225,139.864
120930,120930,8,Ab,0.404,2019,0.0154,"['Kygo', 'Whitney Houston']",0.693,228267,0.6779999999999999,0,6oJ6le65B3SEqPwMRNXWjY,6.05e-06,0.101,-7.159,1,Higher Love,83,2019-06-28,0.0324,103.952
120931,120931,8,Ab,0.759,2019,0.108,"['Ellie Goulding', 'Juice WRLD']",0.657,186223,0.768,0,6kls8cSlUyHW2BUOkDJIZE,0.0,0.14400000000000002,-4.628,1,Hate Me (with Juice WRLD),80,2019-06-26,0.0507,75.025
120934,120934,8,Ab,0.34700000000000003,2019,0.45,"['Sam Smith', 'Normani']",0.741,171030,0.52,0,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,0.222,-7.513,1,Dancing With A Stranger (with Normani),83,2019-01-11,0.0656,102.998
120935,120935,8,Ab,0.196,2019,0.74,['Billie Eilish'],0.905,193143,0.389,0,4SSnFejRGlZikf02HLewEF,0.162,0.106,-14.505,1,bury a friend,81,2019-03-29,0.332,120.046
120936,120936,8,Ab,0.383,2019,0.018000000000000002,"['Camila Cabello', 'DaBaby']",0.7240000000000001,170746,0.491,0,3yOlyBJuViE2YSGn3nVE1K,1.29e-05,0.0887,-6.024,1,My Oh My (feat. DaBaby),81,2019-12-06,0.0296,105.046
120937,120937,8,Ab,0.366,2019,0.281,['Lil Tjay'],0.857,162453,0.4270000000000001,1,5JtvedSVWW9McnoEAPJwQm,0.0,0.108,-8.638,1,Sex Sounds,80,2019-10-11,0.112,130.033
120938,120938,8,Ab,0.57,2019,0.0242,"['Lil Peep', 'Lil Tracy']",0.642,150160,0.5379999999999999,0,1Z8gpnzgTFQKAwmV43iLBB,0.0,0.273,-7.206,1,witchblades,80,2019-11-15,0.0696,143.921
120939,120939,8,Ab,0.569,2019,0.28300000000000003,['Billie Eilish'],0.726,168840,0.444,0,6IRdLKIyS4p7XNiP8r6rsx,0.14300000000000002,0.177,-8.922,0,all the good girls go to hell,80,2019-03-29,0.3720000000000001,185.044
120941,120941,8,Ab,0.774,2020,0.235,['Ashnikko'],0.8340000000000001,146523,0.6629999999999999,1,0AUvWawuP0ibk4SQ3sIZjk,0.0,0.3720000000000001,-6.143,1,Daisy,90,2020-07-09,0.133,121.876
120942,120942,8,Ab,0.348,2020,0.731,"['Powfu', 'beabadoobee']",0.726,173333,0.431,0,7eJMfftS33KTjuF7lTsMCx,0.0,0.696,-8.765,0,death bed (coffee for your head),90,2020-02-08,0.135,144.026
120943,120943,8,Ab,0.464,2020,0.08,['Ariana Grande'],0.7190000000000001,149900,0.607,1,7Dx9Z6Aon1qPS2N0rHSWTe,0.0,0.125,-5.1560000000000015,1,just like magic,85,2020-10-30,0.165,128.006
120944,120944,8,Ab,0.905,2020,0.168,"['Joel Corry', 'MNEK']",0.7340000000000001,166028,0.8740000000000001,0,6cx06DFPPHchuUAcTxznu9,1.14e-05,0.0489,-3.158,1,Head & Heart (feat. MNEK),94,2020-07-03,0.0662,122.953
120945,120945,8,Ab,0.547,2020,0.00671,"['Travis Scott', 'Young Thug', 'M.I.A.']",0.835,202795,0.6990000000000001,1,4jVBIpuOiMj1crqd8LoCrJ,0.0,0.195,-5.405,0,FRANCHISE (feat. Young Thug & M.I.A.),85,2020-09-25,0.277,154.981
120946,120946,8,Ab,0.537,2020,0.223,"['Ariana Grande', 'Justin Bieber']",0.597,228482,0.45,0,4HBZA5flZLE435QTztThqH,0.0,0.382,-6.658,1,Stuck with U (with Justin Bieber),89,2020-05-08,0.0418,178.765
120947,120947,8,Ab,0.5820000000000001,2020,0.0442,['The Kid LAROI'],0.762,151705,0.426,1,3QCU8BT0zDS9LPVfEhRFEE,0.0,0.0858,-6.865,1,ALWAYS DO,83,2020-11-06,0.113,167.827
120948,120948,8,Ab,0.0875,2020,0.795,['Billie Eilish'],0.444,208155,0.309,0,2ygvZOXrIeVL4xZmAWJT2C,0.132,0.35200000000000004,-10.956,1,my future,85,2020-07-30,0.062,104.745
120949,120949,8,Ab,0.493,2020,0.00162,['Conan Gray'],0.628,185773,0.639,0,6KfoDhO4XUWSbnyKjNp9c4,0.0,0.354,-5.46,1,Maniac,84,2020-03-20,0.0435,108.045
120950,120950,8,Ab,0.855,2020,0.464,"['Anuel AA', 'Bad Bunny']",0.691,246000,0.765,1,06s3QtMJVXw1AJX3UfvZG1,3.29e-06,0.203,-4.727,1,Hasta Que Dios Diga,86,2020-05-29,0.111,174.021
120951,120951,8,Ab,0.573,2020,0.055,['Lil Uzi Vert'],0.7709999999999999,224955,0.654,1,56uXDJRCuoS7abX3SkzHKQ,0.0,0.214,-6.976,0,Myron,80,2020-03-13,0.298,155.047
120952,120952,8,Ab,0.433,2020,0.439,['Juice WRLD'],0.745,168685,0.5,1,21CkzgKCBCq5V4XKjiGSIj,0.0,0.0943,-6.184,1,Stay High,80,2020-07-10,0.135,76.968
120958,120958,8,Ab,0.364,2020,0.42,['BTS'],0.547,254950,0.605,0,0n2moJpAEWHwaPYYjkzMDl,0.0,0.125,-6.755,1,Blue & Grey,84,2020-11-20,0.0415,121.953
120959,120959,8,Ab,0.388,2020,0.0383,"['The Kid LAROI', 'YoungBoy Never Broke Again', 'Internet Money']",0.779,153147,0.642,1,13EW51DKru044OJDJ9Bm8o,0.0,0.2,-6.3210000000000015,0,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),80,2020-11-06,0.116,82.363
120961,120961,8,Ab,0.484,2020,0.0132,['BTS'],0.731,239722,0.845,0,54DmTIv86D3sYdiawjULQ0,0.0,0.0782,-5.352,1,Dis-ease,83,2020-11-20,0.132,101.085
122098,122098,8,Ab,0.435,2020,0.0689,"['MEDUZA', 'Dermot Kennedy']",0.632,167903,0.595,0,6ft4hAq6yde8jPZY2i5zLr,0.0,0.209,-7.644,0,Paradise (feat. Dermot Kennedy),86,2020-10-30,0.0401,124.114
122102,122102,8,Ab,0.7609999999999999,2020,0.0861,['Bad Bunny'],0.685,163084,0.848,1,6NfrH0ANGmgBXyxgV2PeXt,7.14e-06,0.0783,-4.561,0,La Difícil,83,2020-02-28,0.0858,179.87
122104,122104,8,Ab,0.7909999999999999,2020,0.31,"['Wisin', 'Myke Towers', 'Los Legendarios']",0.823,213314,0.821,0,2bgcUk2A3jjKbCJ7KPquTi,4.28e-06,0.14300000000000002,-3.402,0,Mi Niña,90,2020-09-23,0.166,99.999
123291,123291,8,Ab,0.405,2019,0.193,['Red Velvet'],0.664,210560,0.6659999999999999,0,3CYH422oy1cZNoo0GTG1TK,0.0,0.0854,-2.2030000000000003,1,Psycho,80,2019-12-23,0.0446,139.987
123292,123292,8,Ab,0.789,2019,0.00231,['YOASOBI'],0.67,261013,0.8740000000000001,0,3dPtXHP0oXQ4HCWHsOA9js,1.7199999999999998e-05,0.3,-5.221,1,夜に駆ける,82,2019-12-15,0.0305,130.041
123294,123294,8,Ab,0.6559999999999999,2019,0.11,"['Daddy Yankee', 'Snow']",0.737,193227,0.86,0,5w9c2J52mkdntKOmRLeM2m,1.94e-06,0.0574,-2.652,0,Con Calma,81,2019-01-24,0.0593,93.989
123297,123297,8,Ab,0.723,2019,0.253,"['Alex Rose', 'Rafa Pabön']",0.861,259600,0.6779999999999999,0,1bRpSCFv6P2OUhciByeRYR,2.42e-05,0.106,-4.157,0,Jangueo,83,2019-11-08,0.0536,103.994
123305,123305,8,Ab,0.235,2020,0.414,['Tiësto'],0.7979999999999999,164000,0.62,0,6f3Slt0GbA2bPZlz0aIFXN,0.0192,0.112,-7.079,0,The Business,87,2020-09-16,0.232,120.031
123307,123307,8,Ab,0.8759999999999999,2020,0.6970000000000001,"['El Fantasma', 'Los Dos Carnales']",0.547,142065,0.638,0,4nbWX2HzrOEnX4xxvYRCyU,0.0,0.07400000000000001,-2.99,1,Cabrón y Vago - En Vivo,81,2020-07-31,0.124,176.27700000000004
123320,123320,8,Ab,0.72,2020,0.18600000000000005,"['Ozuna', 'Camilo']",0.7340000000000001,224187,0.775,0,0JAZWvvqttGFm4UMDsPQXC,0.000542,0.123,-3.855,1,Despeinada,88,2020-09-04,0.0614,166.03900000000004
124402,124402,8,Ab,0.615,2020,0.17600000000000002,"['Rauw Alejandro', 'Anuel AA']",0.823,231595,0.537,1,7r9ZhitdQBONTFOiJW5mr8,3.98e-06,0.123,-2.639,1,Reloj,86,2020-10-22,0.209,175.946
126512,126512,8,Ab,0.608,2020,0.0466,"['Jowell & Randy', 'J Balvin']",0.763,212011,0.58,1,5iw28wvyHgj4ppOu5AdcEU,1.6e-05,0.154,-6.1960000000000015,1,Anaranjado,81,2020-07-16,0.14400000000000002,175.937
127488,127488,8,Ab,0.617,2020,0.275,"['Kygo', 'Tina Turner']",0.75,208156,0.664,0,3Be7CLdHZpyzsVijme39cW,0.0,0.0632,-5.908,0,What's Love Got to Do with It,82,2020-07-17,0.154,105.023
127495,127495,8,Ab,0.731,2020,0.122,"['Yandel', 'Rauw Alejandro']",0.7859999999999999,168052,0.8109999999999999,0,0j1VxrPkMyFGvz0jZzxUoZ,3.99e-06,0.161,-4.31,1,Dembow 2020,80,2020-07-31,0.0836,92.953
127505,127505,8,Ab,0.589,2020,0.0145,['Dermot Kennedy'],0.579,177173,0.8390000000000001,0,0l4AReW2LuX0yStPfgQgSR,3.04e-05,0.201,-5.409,0,Giants,81,2020-06-24,0.0703,158.141
128484,128484,8,Ab,0.21600000000000005,2020,0.00473,"['Reik', 'Farruko', 'Camilo']",0.578,211652,0.634,0,56Ta1O7Jxxpjnc6cWdDKUo,0.0,0.132,-5.979,0,Si Me Dices Que Sí,82,2020-02-18,0.333,183.89
131044,131044,9,A,0.394,1969,0.0339,['The Beatles'],0.557,185733,0.54,0,6dGnYIeXmHdcikdzNNDMm2,0.00248,0.179,-10.484000000000002,1,Here Comes The Sun - Remastered 2009,82,1969-09-26,0.0347,129.171
131289,131289,9,A,0.481,1977,0.009000000000000001,['Fleetwood Mac'],0.545,270213,0.67,0,5e9TFTbltYBg2xThimr0rU,0.000822,0.0451,-8.81,1,The Chain - 2004 Remaster,82,1977-02-04,0.0496,151.553
131317,131317,9,A,0.979,1978,0.168,"['Earth, Wind & Fire']",0.6970000000000001,215093,0.8320000000000001,0,2grjqo0Frpf2okIBiifQKs,0.00131,0.269,-7.2639999999999985,1,September,80,1978-11-23,0.0298,125.926
131373,131373,9,A,0.763,1980,0.011,['AC/DC'],0.31,255493,0.7,0,08mG3Y1vljYA6bvDt4Wqkj,0.00965,0.0828,-5.678,1,Back In Black,84,1980-07-25,0.047,188.386
131424,131424,9,A,0.732,1982,0.257,['TOTO'],0.6709999999999999,295893,0.373,0,2374M0fQpWi3dLnB54qaLX,8.01e-05,0.0481,-18.064,1,Africa,83,1982-04-08,0.0323,92.718
131664,131664,9,A,0.8029999999999999,1991,0.179,['R.E.M.'],0.6659999999999999,268427,0.855,0,31AOj9sFz2gM0O3hMARRBx,1.2e-06,0.0987,-5.051,0,Losing My Religion,82,1991-03-12,0.0295,125.639
131813,131813,9,A,0.328,1999,0.0021,['Red Hot Chili Peppers'],0.5920000000000001,329733,0.767,0,48UPSzbZjgc449aqz8bxox,0.00165,0.127,-2.7880000000000003,0,Californication,81,1999-06-08,0.027000000000000003,96.483
131877,131877,9,A,0.875,2002,0.0179,['Red Hot Chili Peppers'],0.618,269000,0.938,0,3ZOEytgrvLwQaqXreDs2Jx,0.0,0.16699999999999998,-3.442,1,Can't Stop,80,2002-07-09,0.0456,91.455
131897,131897,9,A,0.243,2003,0.0046,['Linkin Park'],0.496,185587,0.863,0,2nLtzopw4rPReszdYBJU6h,0.0,0.639,-4.1530000000000005,1,Numb,82,2003-03-24,0.0381,110.018
131994,131994,9,A,0.374,2008,0.00172,['Kings of Leon'],0.542,203347,0.905,0,0ntQJM78wzOLVeCUAW7Y45,0.0104,0.136,-5.653,1,Sex on Fire,80,2008-09-23,0.054000000000000006,153.398
132036,132036,9,A,0.7959999999999999,2011,0.0319,"['Gym Class Heroes', 'Adam Levine']",0.6459999999999999,210960,0.795,0,0qOnSQQF0yzuPWsXrQ9paz,0.0,0.267,-3.293,1,Stereo Hearts (feat. Adam Levine),80,2011-11-11,0.0976,89.99
132131,132131,9,A,0.333,2017,0.149,"['Offset', 'Metro Boomin']",0.88,172800,0.428,1,7sO5G9EABYOXQKNPNiE9NR,5.07e-05,0.114,-8.28,1,Ric Flair Drip (& Metro Boomin),81,2017-10-30,0.206,100.007
132145,132145,9,A,0.608,2017,0.0026100000000000003,['Dua Lipa'],0.762,209320,0.7,0,2ekn2ttSfGqwhhate0LSR0,1.56e-05,0.153,-6.021,0,New Rules,80,2017-06-02,0.0694,116.073
132150,132150,9,A,0.711,2018,0.556,['XXXTENTACION'],0.921,135090,0.537,1,0JP9xo3adEtGSdUEISiszL,0.00404,0.102,-5.723,0,Moonlight,85,2018-03-16,0.0804,128.009
132151,132151,9,A,0.225,2018,0.6609999999999999,['XXXTENTACION'],0.5920000000000001,110886,0.457,1,2ZRo7axmMPeSVUvDbGkJah,0.000331,0.146,-6.081,0,Hope,83,2018-03-16,0.0603,146.04
132152,132152,9,A,0.434,2018,0.0153,"['A Boogie Wit da Hoodie', '6ix9ine']",0.581,189487,0.662,1,1wJRveJZLSb1rjhnUHQiv6,0.0,0.111,-5.239,1,Swervin (feat. 6ix9ine),81,2018-12-21,0.303,93.023
132153,132153,9,A,0.419,2018,0.535,['Lauv'],0.752,197437,0.505,0,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,0.104,-7.621,1,I Like Me Better,84,2018-05-31,0.253,91.97
132156,132156,9,A,0.354,2018,0.04,['Ariana Grande'],0.6990000000000001,205920,0.713,0,2qT1uLXPVPzGgFOx4jtEuo,3.11e-06,0.294,-5.5070000000000014,0,no tears left to cry,81,2018-08-17,0.0594,121.993
132159,132159,9,A,0.25,2018,0.162,['Troye Sivan'],0.578,201539,0.537,0,3afkJSKX0EAMsJXTZnDXXJ,0.0,0.076,-8.676,1,Strawberries & Cigarettes,80,2018-03-16,0.0832,83.90899999999998
132160,132160,9,A,0.534,2018,0.205,"['Marshmello', 'Anne-Marie']",0.626,202621,0.88,1,08bNPGLD8AhKpnnERrAc6G,0.0,0.128,-2.384,0,FRIENDS,81,2018-02-09,0.0504,95.079
132163,132163,9,A,0.5920000000000001,2018,0.037000000000000005,"['Calvin Harris', 'Dua Lipa']",0.7909999999999999,214847,0.862,0,7ef4DlsgrMEH11cDZd32M6,2.19e-05,0.0814,-3.24,0,One Kiss (with Dua Lipa),82,2018-04-06,0.11,123.994
132164,132164,9,A,0.413,2019,0.23,"['Tyler, The Creator']",0.5539999999999999,190067,0.498,1,5hVghJ4KaYES3BFUATCYn0,5.98e-06,0.795,-8.866,1,EARFQUAKE,81,2019-05-17,0.0685,79.635
132165,132165,9,A,0.5,2019,0.132,['Dayglow'],0.6409999999999999,278769,0.8420000000000001,0,64lsIF5pw0sJY0gV5kz0RN,0.91,0.419,-7.27,1,Can I Call You Tonight?,82,2019-11-14,0.0292,129.98
132166,132166,9,A,0.163,2019,0.0131,['iann dior'],0.63,131213,0.63,0,5ls62WNKHUUrdF3r1cv83T,0.0,0.142,-6.211,1,emotions,80,2019-05-22,0.0395,80.512
132167,132167,9,A,0.235,2019,0.334,['YNW Melly'],0.735,222997,0.369,1,1iSqfoUFnQwV0QW1EfUit8,0.0,0.126,-9.682,0,Suicidal,80,2019-11-22,0.0688,140.004
132169,132169,9,A,0.421,2019,0.617,['Peach Tree Rascals'],0.6759999999999999,210000,0.525,0,4ja2gzrNh9VNigzoXfmbwD,0.0,0.35600000000000004,-5.88,1,Mariposa,83,2019-08-28,0.028,112.011
132171,132171,9,A,0.638,2019,0.0128,['PUBLIC'],0.606,232907,0.799,0,5iFwAOB2TFkPJk8sMlxP8g,0.0,0.15,-4.452,1,Make You Mine,82,2019-08-09,0.0261,103.014
132174,132174,9,A,0.75,2019,0.037000000000000005,"['Shawn Mendes', 'Camila Cabello']",0.759,190960,0.54,0,0TK2YIli7K1leLovkQiNik,0.0,0.0945,-6.039,0,Señorita,85,2019-06-21,0.0287,116.947
132177,132177,9,A,0.0804,2020,0.00336,['Juice WRLD'],0.65,194621,0.613,1,2U5WueTLIK5WJLD7mvDODv,0.0,0.267,-6.13,0,Wishing Well,90,2020-07-10,0.128,149.972
132178,132178,9,A,0.303,2020,0.232,['The Kid LAROI'],0.7190000000000001,126521,0.598,0,5psEZhQu6lukjhavJo4AbC,0.0,0.115,-6.254,1,SO DONE,87,2020-10-23,0.077,142.592
132179,132179,9,A,0.322,2020,0.868,['Noah Cyrus'],0.708,156106,0.18600000000000005,0,6J2LdBN97cDWn0MLxYh9HB,0.0,0.0779,-8.953,0,July,85,2020-05-15,0.042,72.541
132181,132181,9,A,0.273,2020,0.474,"['YNW Melly', 'Juice WRLD']",0.655,225857,0.441,1,4S2uhQE8L9V6p7rj7SiauJ,0.0,0.099,-5.245,0,Suicidal (Remix) [feat. Juice WRLD],81,2020-03-13,0.0629,139.957
132184,132184,9,A,0.6459999999999999,2020,0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,24ySl2hOPGCDcxBxFIqWBu,0.0,0.32299999999999995,-3.764,1,Rain On Me (with Ariana Grande),86,2020-05-22,0.0397,123.056
134056,134056,9,A,0.266,2019,0.818,['Duncan Laurence'],0.45,183624,0.329,0,1Xi84slp6FryDSCbzq4UCD,0.00109,0.135,-12.603,0,Arcade,81,2019-03-07,0.0441,71.884
134057,134057,9,A,0.6679999999999999,2019,0.14800000000000002,"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",0.857,204467,0.621,0,4vUmTMuQqjdnvlZmAH61Qk,0.0,0.0865,-6.376,0,South of the Border (feat. Camila Cabello & Cardi B),81,2019-07-12,0.0825,97.989
134060,134060,9,A,0.7490000000000001,2019,0.0392,"['Shawn Mendes', 'Camila Cabello']",0.759,190800,0.5479999999999999,0,6v3KW9xbzN5yKLt9YKDYA2,0.0,0.0828,-6.049,0,Señorita,82,2019-06-19,0.029,116.967
134067,134067,9,A,0.6759999999999999,2019,0.11,"['Dímelo Flow', 'Arcangel', 'Sech']",0.883,226533,0.6679999999999999,0,7sQKy5vlPQllr0k9IjYJv3,0.000529,0.0734,-2.957,1,Sigues Con El,82,2019-12-13,0.113,87.97200000000002
134069,134069,9,A,0.234,2019,0.29600000000000004,['Mabel'],0.674,178480,0.8809999999999999,0,5WHTFyqSii0lmT9R21abT8,3.01e-06,0.0793,-2.853,1,Don't Call Me Up,81,2019-01-18,0.147,98.994
134072,134072,9,A,0.86,2020,0.317,"['Justin Bieber', 'Quavo']",0.8109999999999999,212869,0.5529999999999999,0,364dI1bYnvamSnBJ8JcNzN,0.0,0.105,-6.644,1,Intentions,83,2020-02-07,0.0552,148.014
134073,134073,9,A,0.232,2020,0.627,['Madison Beer'],0.378,223270,0.461,0,4PV0uE5pZSh44E3NqNNDEH,0.0,0.386,-6.202000000000001,1,Selfish,81,2020-02-14,0.0275,75.363
134074,134074,9,A,0.303,2020,0.232,['The Kid LAROI'],0.7190000000000001,126521,0.598,0,3qgPpwtuRu5oP8EtFSj8HE,0.0,0.115,-6.254,1,SO DONE,80,2020-11-06,0.077,142.592
134075,134075,9,A,0.324,2020,0.00839,['Jonas Brothers'],0.852,180645,0.698,0,4wNIkl5XGiAACjFBlDWuSd,1.03e-06,0.0773,-7.206,1,What A Man Gotta Do,82,2020-01-17,0.0629,113.039
134076,134076,9,A,0.382,2020,0.00657,['BLACKPINK'],0.695,199120,0.583,0,1XnpzbOGptRwfJhZgLbmSr,8.75e-05,0.104,-6.575,0,Pretty Savage,83,2020-10-02,0.0423,152.001
134077,134077,9,A,0.8740000000000001,2020,0.3,"['Justin Bieber', 'Quavo']",0.8059999999999999,212867,0.546,0,4umIPjkehX1r7uhmGvXiSV,0.0,0.102,-6.6370000000000005,1,Intentions (feat. Quavo),82,2020-02-14,0.0575,147.986
134080,134080,9,A,0.623,2020,0.0882,['Farruko'],0.659,180520,0.701,0,15OjBeqNX3bShsGYQbteRv,0.0,0.0866,-4.107,1,La Tóxica,92,2020-07-24,0.16399999999999998,91.97
134084,134084,9,A,0.508,2020,0.145,"['Khalid', 'Disclosure']",0.79,181436,0.6940000000000001,0,0TrPqhAMoaKUFLR7iYDokf,0.00252,0.281,-7.726,0,Know Your Worth,82,2020-02-04,0.0708,103.007
134085,134085,9,A,0.904,2020,0.0342,"['BLACKPINK', 'Selena Gomez']",0.79,175813,0.7290000000000001,0,2J4P46vCFm1rPkNkp9pZWX,9.31e-05,0.0411,-3.843,1,Ice Cream (with Selena Gomez),82,2020-08-28,0.334,159.989
135993,135993,9,A,0.6459999999999999,2020,0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,0.32299999999999995,-3.764,1,Rain On Me (with Ariana Grande),82,2020-05-29,0.0397,123.056
135994,135994,9,A,0.5660000000000001,2020,0.0746,['Pop Smoke'],0.7979999999999999,108160,0.649,1,3DWjFSDEQ9IWz1mj449fB7,1.34e-05,0.517,-6.546,1,Get Back,81,2020-02-07,0.306,142.006
135997,135997,9,A,0.438,2020,0.118,['BTS'],0.583,246381,0.8170000000000001,0,2QyuXBcV1LJ2rq01KhreMF,0.0,0.338,-5.146,0,ON,82,2020-02-21,0.0987,105.936
136003,136003,9,A,0.556,2020,0.4270000000000001,"['Sech', 'J Balvin']",0.665,216747,0.6970000000000001,0,5zj8WNkBrEzlI5FKeYV4ol,1.39e-05,0.599,-4.819,0,La Luz,86,2020-10-31,0.154,94.053
